"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-G-C-000240","Class C Marihuana Grower - License","AHKI Canna","822 Schuster AVE Suite A, Kalamazoo MI 49001","09/02/2026","Active",,"Public Documents Available",
"AU-G-C-000236","Class C Marihuana Grower - License","Freedom Green Farms, LLC","1689 Enterprise DR, Kalkaska MI 49646","09/01/2026","Active",,"Public Documents Available",
"AU-G-C-000227","Class C Marihuana Grower - License","Freddie's, LLC","10092 N Dort HWY Suite C, Clio MI 48420","02/07/2026","Active",,"Public Documents Available",
"AU-G-C-000194","Class C Marihuana Grower - License","EPS 1 LLC","9234 E. 72nd ST, Reed City MI 49677","06/17/2023","License Void",,,
"AU-G-C-000219","Class C Marihuana Grower - License","The Hempire Collective","10147 N Loomis RD, Clare MI 48617","08/18/2026","Active",,,
"AU-G-C-000195","Class C Marihuana Grower - License","EPS I LLC","9234 E. 72nd ST, Reed City MI 49677","06/17/2023","License Void",,,
"AU-G-C-000223","Class C Marihuana Grower - License","Superior Selections","106 E Smith ST Unit C, Iron Mountain MI 49801","08/10/2025","License Void",,"Public Documents Available",
"AU-G-C-000226","Class C Marihuana Grower - License","Golden Harvests LLC","333 Morton ST, Bay City MI 48706","08/10/2026","Active",,"Public Documents Available",
"AU-G-C-000232","Class C Marihuana Grower - License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","08/10/2025","License Void",,"Public Documents Available",
"AU-G-C-000231","Class C Marihuana Grower - License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","08/10/2025","License Void",,"Public Documents Available",
"AU-G-C-000230","Class C Marihuana Grower - License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","08/10/2025","License Void",,"Public Documents Available",
"AU-G-C-000229","Class C Marihuana Grower - License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","08/10/2026","Active",,"Public Documents Available",
"AU-G-C-000228","Class C Marihuana Grower - License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","08/10/2026","Active",,"Public Documents Available",
"AU-G-C-000218","Class C Marihuana Grower - License","GreenCo Ventures, LLC","8565 S M37 HWY, Hastings MI 49058","08/04/2022","License Void",,,
"AU-G-C-000233","Class C Marihuana Grower - License","Great Lakes Natural Remedies Inc","1711 Banner RD, Saginaw MI 48601","02/12/2021","License Void",,"Public Documents Available",
"AU-G-C-000214","Class C Marihuana Grower - License","Green Mitten Agricultural Corporation","34041 County Road 681, Bangor MI 49013","07/31/2026","Active",,"Public Documents Available",
"AU-G-C-000213","Class C Marihuana Grower - License","Green Mitten Agricultural Corporation","34041 County Road 681, Bangor MI 49013","07/31/2026","Active",,"Public Documents Available",
"AU-G-C-000212","Class C Marihuana Grower - License","Green Mitten Agricultural Corporation","34041 County Road 681, Bangor MI 49013","07/31/2026","Active",,"Public Documents Available",
"AU-G-C-000200","Class C Marihuana Grower - License","Helios-Lang LLC","4121 Lang RD, Beaverton MI 48612","07/28/2023","License Void",,"Public Documents Available",
"AU-G-C-000201","Class C Marihuana Grower - License","Helios-Lang LLC","4121 Lang RD, Beaverton MI 48612","07/28/2026","Active",,"Public Documents Available",
"AU-G-C-000198","Class C Marihuana Grower - License","REHBEL INDUSTRIES LLC","1305 S Cedar ST, Lansing MI 48910","07/28/2024","License Void",,"Public Documents Available",
"AU-G-C-000215","Class C Marihuana Grower - License","Harbor Farmz","2839 Full Circle DR, Kalamazoo MI 49001","07/23/2026","Active",,"Public Documents Available",
"AU-G-C-000216","Class C Marihuana Grower - License","Harbor Farmz","2839 Full Circle DR, Kalamazoo MI 49001","07/23/2026","Active",,"Public Documents Available",
"AU-G-C-000217","Class C Marihuana Grower - License","OakPharma LLC","1750 E South ST, Owosso MI 48867","07/23/2025","License Void",,,
"AU-G-C-000184","Class C Marihuana Grower - License","Classic Roots Farm","206 W Park DR, Kalkaska MI 49646","07/21/2026","Active",,,
"AU-G-C-000187","Class C Marihuana Grower - License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","07/21/2026","Active",,"Public Documents Available",
"AU-G-C-000186","Class C Marihuana Grower - License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","07/21/2026","Active",,,
"AU-G-C-000185","Class C Marihuana Grower - License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","07/21/2026","Active",,,
"AU-G-C-000197","Class C Marihuana Grower - License","Sapphire Farms","24685 County Road 681, Bangor MI 49013","07/21/2026","Active",,"Public documents available",
"AU-G-C-000204","Class C Marihuana Grower - License","Sapphire Farms","24685 County Road 681, Bangor MI 49013","07/21/2026","Active",,"Public Documents Available",
"AU-G-C-000203","Class C Marihuana Grower - License","Sapphire Farms","24685 County Road 681, Bangor MI 49013","07/21/2026","Active",,"Public Documents Available",
"AU-G-C-000209","Class C Marihuana Grower - License","Green Arrow","34280 56TH ST, Bangor MI 49013","07/16/2026","Active",,"Public Documents Available",
"AU-G-C-000211","Class C Marihuana Grower - License","Green Arrow","34280 56TH ST, Bangor MI 49013","07/16/2026","Active",,,
"AU-G-C-000210","Class C Marihuana Grower - License","Green Arrow","34280 56TH ST, Bangor MI 49013","07/16/2026","Active",,"Public documents available",
"AU-G-C-000206","Class C Marihuana Grower - License","Trucenta LLC","1770 E Columbia AVE, Battle Creek MI 49014","02/19/2025","License Void",,"Public Documents Available",
"AU-G-C-000207","Class C Marihuana Grower - License","Trucenta LLC","1770 E Columbia AVE, Battle Creek MI 49014","02/19/2025","License Void",,"Public Documents Available",
"AU-G-C-000205","Class C Marihuana Grower - License","Trucenta LLC","1770 E Columbia AVE, Battle Creek MI 49014","02/19/2025","License Void",,"Public Documents Available",
"AU-G-C-000202","Class C Marihuana Grower - License","Iliad Epic Grow","921 Terminal RD, Lansing MI 48906","07/15/2025","License Void",,,
"AU-G-C-000208","Class C Marihuana Grower - License","Primitiv","1230 Mason CT, Webberville MI 48892","07/15/2026","Active",,,
"AU-G-C-000199","Class C Marihuana Grower - License","EPS I, LLC","1120 Industrial RD, Marshall MI 49068","06/17/2024","License Void",,,
"AU-G-C-000196","Class C Marihuana Grower - License","Great Lakes Natural Remedies Inc","1711 Banner RD, Saginaw MI 48601","02/12/2021","License Void",,"Public Documents Available",
"AU-G-C-000183","Class C Marihuana Grower - License","Demeter Group LLC","186 W Howard ST, Breedsville MI 49027","06/25/2026","Active",,,
"AU-G-C-000179","Class C Marihuana Grower - License","New Genetics, LLC","10310 Harvest Park, Dimondale MI 48821","06/16/2022","License Void",,,
"AU-G-C-000190","Class C Marihuana Grower - License","One Garden","23775 Hoover RD, Warren MI 48089","06/19/2026","Active",,,
"AU-G-C-000189","Class C Marihuana Grower - License","One Garden","23775 Hoover RD, Warren MI 48089","06/19/2026","Active",,,
"AU-G-C-000188","Class C Marihuana Grower - License","One Garden","23775 Hoover RD, Warren MI 48089","06/19/2026","Active",,,
"AU-G-C-000168","Class C Marihuana Grower - License","TRIMED SUSTAINABLE SOLUTION LLC","1271 EDEN WAY, CHESANING MI 48616","01/06/2021","License Void",,"Public Documents Available",
"AU-G-C-000167","Class C Marihuana Grower - License","TRIMED SUSTAINABLE SOLUTION LLC","1271 Eden WAY, Chesaning MI 48616","01/06/2021","License Void",,"Public Documents Available",
"AU-G-C-000169","Class C Marihuana Grower - License","EPS I, LLC","1120 Industrial RD, Marshall MI 49068","06/17/2024","License Void",,,
"AU-G-C-000180","Class C Marihuana Grower - License","New Genetics, LLC","10310 Harvest Park, Dimondale MI 48821","06/16/2022","License Void",,"Public Documents Available",
"AU-G-C-000182","Class C Marihuana Grower - License","Tend.Harvest.Cultivate.","1751 West Beecher ST, Adrian MI 49221","04/20/2025","License Void",,"Public Documents Available",
"AU-G-C-000181","Class C Marihuana Grower - License","Tend.Harvest.Cultivate.","1751 West Beecher ST, Adrian MI 49221","04/20/2025","License Void",,,
"AU-G-C-000177","Class C Marihuana Grower - License","Pleasantrees Cannabis Company","40800 Executive Drive, Harrison Township MI 48045","02/19/2026","Active",,,
"AU-G-C-000176","Class C Marihuana Grower - License","Pleasantrees Cannabis Company","40800 Executive Drive, Harrison Township MI 48045","02/19/2026","Active",,"Public Documents Available",
"AU-G-C-000175","Class C Marihuana Grower - License","Pleasantrees Cannabis Company","40800 Executive Drive, Harrison Township MI 48045","02/19/2026","Active",,,
"AU-G-C-000178","Class C Marihuana Grower - License","UBaked","3245 Card DR, Burton MI 48529","06/10/2026","Active",,"Public Documents Available",
"AU-G-C-000172","Class C Marihuana Grower - License","His & Herbs Chesaning","1117 North Main ST, Chesaning MI 48616","06/05/2024","License Void",,,
"AU-G-C-000174","Class C Marihuana Grower - License","High Life Farms","624 Brady ST Suite A, Chesaning MI 48616","12/20/2022","License Void",,"Public Documents Available",
"AU-G-C-000153","Class C Marihuana Grower - License","Redbud Roots Lab II, LLC","835 Terre Coupe ST, Buchanan MI 49107","02/10/2026","Active",,,
"AU-G-C-000173","Class C Marihuana Grower - License","High Life Farms","624 Brady ST Suite A, Chesaning MI 48616","12/20/2022","License Void",,"Public Documents Available",
"AU-G-C-000171","Class C Marihuana Grower - License","Driven Grow LLC","10925 Bruun TRL, Frederic MI 49733","02/19/2026","Active",,,
"AU-G-C-000166","Class C Marihuana Grower - License","Alvarez Cultivation LLC","7266 Cain RD, Jackson MI 49201","05/19/2025","Active",,"Public Documents Available",
"AU-G-C-000163","Class C Marihuana Grower - License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","03/05/2024","License Void",,,
"AU-G-C-000162","Class C Marihuana Grower - License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","03/05/2024","License Void",,,
"AU-G-C-000165","Class C Marihuana Grower - License","Tend.Harvest.Cultivate.","1751 West Beecher ST, Adrian MI 49221","04/20/2025","License Void",,,
"AU-G-C-000157","Class C Marihuana Grower - License","Six Labs","795 Eden WAY Suite A, Chesaning MI 48616","05/07/2026","Active",,"Public Documents Available",
"AU-G-C-000159","Class C Marihuana Grower - License","Six Labs","795 Eden WAY Suite A, Chesaning MI 48616","05/07/2026","Active",,"Public Documents Available",
"AU-G-C-000158","Class C Marihuana Grower - License","Six Labs","795 Eden WAY Suite A, Chesaning MI 48616","05/07/2026","Active",,"Public Documents Available",
"AU-G-C-000156","Class C Marihuana Grower - License","Six Labs","795 Eden WAY Suite A, Chesaning MI 48616","05/07/2026","Active",,"Public Documents Available",
"AU-G-C-000150","Class C Marihuana Grower - License","True North Collective MI","2648 East South ST, Jackson MI 49201","04/22/2026","Active",,"Public Documents Available",
"AU-G-C-000160","Class C Marihuana Grower - License","Tend.Harvest.Cultivate.","1751 West Beecher ST, Adrian MI 49221","04/20/2025","License Void",,"Public documents available",
"AU-G-C-000152","Class C Marihuana Grower - License","Pincanna","419 E Pinconning RD, Pinconning MI 48650","04/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000139","Class C Marihuana Grower - License","Mitten Canna Co.","3734 COMMERCE ST, Jackson MI 49203","04/15/2026","Active",,"Public Documents Available",
"AU-G-C-000154","Class C Marihuana Grower - License","Apothecare Ann Arbor","655 Ballard RD, Jackson MI 49201","03/03/2024","License Void",,"Public Documents Available",
"AU-G-C-000151","Class C Marihuana Grower - License","Michigan Octane","55 Haltiner ST, River Rouge MI 48218","04/09/2026","Active",,"Public Documents Available",
"AU-G-C-000149","Class C Marihuana Grower - License","Grass Lake Nursery LLC","16100 Washburn RD, Grass Lake MI 49240","03/31/2024","License Void",,"Public Documents Available",
"AU-G-C-000135","Class C Marihuana Grower - License","Information Entropy I(x1)","21055 E M-48, De Tour MI 49725","03/30/2026","Active",,,
"AU-G-C-000143","Class C Marihuana Grower - License","Trucenta LLC","21216 John R RD, Hazel Park MI 48030","02/19/2025","License Void",,"Public Documents Availanle",
"AU-G-C-000147","Class C Marihuana Grower - License","ProGroCo","2122 N Martin Luther King Jr BLVD, Lansing MI 48906","03/19/2026","Active",,"Public Documents Available",
"AU-G-C-000146","Class C Marihuana Grower - License","ProGroCo","2122 N Martin Luther King Jr BLVD, Lansing MI 48906","03/19/2026","Active",,"Public Documents Available",
"AU-G-C-000145","Class C Marihuana Grower - License","ProGroCo","2122 N Martin Luther King Jr BLVD, Lansing MI 48906","03/19/2026","Active",,"Public Documents Available",
"AU-G-C-000144","Class C Marihuana Grower - License","ProGroCo","2122 N Martin Luther King Jr BLVD, Lansing MI 48906","03/19/2026","Active",,"Public Documents Available",
"AU-G-C-000134","Class C Marihuana Grower - License","TruGro, LLC","521 E. Mosel AVE Suite B, Kalamazoo MI 49004","03/17/2022","License Void",,,
"AU-G-C-000126","Class C Marihuana Grower - License","Rair Systems","1225 S Dettman RD Unit A, Jackson MI 49203","03/11/2024","License Void",,"Public Documents Available",
"AU-G-C-000125","Class C Marihuana Grower - License","Rair Systems","1225 S Dettman RD Unit A, Jackson MI 49203","03/11/2024","License Void",,"Public Documents Available",
"AU-G-C-000127","Class C Marihuana Grower - License","Rair Systems","1225 S Dettman Rd Unit A, Jackson MI 49203","03/11/2021","License Void",,,
"AU-G-C-000128","Class C Marihuana Grower - License","Rair Systems","1225 S Dettman Rd Unit A, Jackson MI 49203","03/11/2021","License Void",,,
"AU-G-C-000124","Class C Marihuana Grower - License","Rair Systems","1225 S Dettman RD Unit A, Jackson MI 49203","03/11/2024","License Void",,"Public Documents Available",
"AU-G-C-000136","Class C Marihuana Grower - License","Pure Flower Company","818 Terminal RD, Lansing MI 48906","12/02/2020","License Void",,,
"AU-G-C-000140","Class C Marihuana Grower - License","Insano Pharms","2300 Spikes LN, Lansing MI 48906","03/10/2026","Active",,"Public Documents Available",
"AU-G-C-000137","Class C Marihuana Grower - License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","03/05/2026","Active",,"Public Documents Available",
"AU-G-C-000142","Class C Marihuana Grower - License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","03/05/2024","License Void",,,
"AU-G-C-000141","Class C Marihuana Grower - License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","03/05/2025","License Void",,,
"AU-G-C-000119","Class C Marihuana Grower - License","Hazy Farms","2642 Princess ST, Inkster MI 48141","02/27/2026","License Void",,"Public Documents Available",
"AU-G-C-000133","Class C Marihuana Grower - License","HG Lansing, LLC","1421 Rensen ST, Lansing MI 48910","02/25/2026","Active",,"Public Documents Available",
"AU-G-C-000123","Class C Marihuana Grower - License","Driven Grow LLC","10925 Bruun TRL, Frederic MI 49733","02/19/2026","Active",,,
"AU-G-C-000121","Class C Marihuana Grower - License","QPS Michigan Holdings LLC","1239 Tech DR, Webberville MI 48892","02/10/2026","Active",,,
"AU-G-C-000131","Class C Marihuana Grower - License","Cloud Cannabis Company","520 Hammontree DR Suite A, Morenci MI 49256","02/10/2023","License Void",,"Public Documents Available",
"AU-G-C-000132","Class C Marihuana Grower - License","Redbud Roots Lab II, LLC","215 Post RD Suite B, Buchanan MI 49107","02/10/2026","Active",,,
"AU-G-C-000129","Class C Marihuana Grower - License","High Level Health","3515 North Euclid AVE, Bay City MI 48706","02/07/2025","License Void",,"Public Documents Available",
"AU-G-C-000122","Class C Marihuana Grower - License","Pharmaco, INC.","1680 Marquette Avenue, Bay City MI 48706","12/17/2023","License Void",,,
"AU-G-C-000118","Class C Marihuana Grower - License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","11/27/2026","Active",,,
"AU-G-C-000115","Class C Marihuana Grower - License","Dispo","1694 Marquette AVE, Bay City MI 48706","01/17/2026","Active",,"Public Documents Available",
