"Record Number","Record Type","Licensee Name","Address","Expiration Date","Status","Home Delivery","Disciplinary Action",
"GR-C-000650","Class C Grower – License","MNS Stephens Ventures, LLC","13159 Stephens RD, Warren MI 48089","10/08/2021","Closed",,,
"GR-C-000516","Class C Grower – License","Doghouse Supreme Cannabis","9818 Grinnell ST, Detroit MI 48213","02/16/2026","Active",,"Public Documents Available",
"GR-C-000517","Class C Grower – License","Doghouse Supreme Cannabis","9818 Grinnell ST, Detroit MI 48213","02/16/2023","Closed",,,
"GR-C-000518","Class C Grower – License","Doghouse Supreme Cannabis","9818 Grinnell ST, Detroit MI 48213","02/16/2023","Closed",,,
"GR-C-000640","Class C Grower – License","Regency Specialties Inc.","23685 Regency PARK, Warren MI 48089","10/01/2022","Closed",,,
"GR-C-000641","Class C Grower – License","Regency Specialties Inc.","23685 Regency PARK, Warren MI 48089","10/01/2022","Closed",,,
"GR-C-000648","Class C Grower – License","DKB2, LLC","32900 Dequindre RD Suite B, Warren MI 48092","11/12/2022","Closed",,,
"GR-C-000503","Class C Grower – License","Zen Republic, LLC","1465 W. Beecher ST, Adrian MI 49221","02/05/2022","Closed",,,
"GR-C-000502","Class C Grower – License","Zen Republic, LLC","1465 W. Beecher ST, Adrian MI 49221","02/05/2022","Closed",,,
"GR-C-000601","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2026","Active",,"Public Documents Available",
"GR-C-000600","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2026","Active",,"Public Documents Available",
"GR-C-000599","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2022","Closed",,,
"GR-C-000645","Class C Grower – License","Green Goddess Health","1160 Treat ST, Adrian MI 49221","01/22/2023","Closed",,,
"GR-C-000636","Class C Grower – License","Zenith Ventures Lansing LLC","1202 East Oakland AVE, Lansing MI 48906","01/20/2022","Closed",,,
"GR-C-000452","Class C Grower – License","Driven Gardens","3740 Rowland RD, Vassar MI 48768","01/20/2026","Active",,"Public Documents Available",
"GR-C-000639","Class C Grower – License","MEDIQ Laboratories","775 S Huron RD Suite C, Linwood MI 48634","09/10/2026","Active",,"Public Documents Available",
"GR-C-000620","Class C Grower – License","Redbud Roots Lab II, LLC","448 Post RD, Buchanan MI 49107","08/01/2021","Closed",,,
"GR-C-000619","Class C Grower – License","Redbud Roots Lab II, LLC","448 Post RD, Buchanan MI 49107","08/01/2022","Closed",,,
"GR-C-000628","Class C Grower – License","Kola Farms LLC","2285 Manor RD, Au Gres MI 48703","01/12/2022","Closed",,,
"GR-C-000627","Class C Grower – License","Kola Farms LLC","2285 Manor RD, Au Gres MI 48703","01/12/2025","Closed",,,
"GR-C-000614","Class C Grower – License","MNS Stephens Ventures, LLC","13159 Stephens Rd, Warren MI 48089","10/08/2021","Closed",,,
"GR-C-000610","Class C Grower – License","MNS Stephens Ventures, LLC","13159 Stephens Rd, Warren MI 48089","10/08/2021","Closed",,,
"GR-C-000622","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2024","Closed",,,
"GR-C-000623","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2023","Closed",,,
"GR-C-000624","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2022","Closed",,,
"GR-C-000625","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2022","Closed",,,
"GR-C-000626","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2022","Closed",,,
"GR-C-000609","Class C Grower – License","One Green Acre LLC","1707 Marquette AVE Suite 101, Bay City MI 48706","12/29/2021","Closed",,,
"GR-C-000598","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2022","Closed",,,
"GR-C-000597","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2022","Closed",,,
"GR-C-000608","Class C Grower – License","Chronicseur Farms","380 Industrial Parkway, Clare MI 48617","12/21/2021","Closed",,,
"GR-C-000607","Class C Grower – License","Chronicseur Farms","380 Industrial PKWY, Clare MI 48617","12/21/2024","Closed",,,
"GR-C-000162","Class C Grower – License","HDS Investments, LLC","1312 LAKE ST, NILES MI 49120","12/17/2021","Closed",,,
"GR-C-000612","Class C Grower – License","MNS Stephens Ventures, LLC","13159 Stephens Rd, Warren MI 48089","10/08/2021","Closed",,,
"GR-C-000618","Class C Grower – License","WPL Industries, LLC","1201 E. Beecher ST, Adrian MI 49221","10/29/2022","Closed",,"Public Documents Available",
"GR-C-000293","Class C Grower – License","Apollo Organics, Inc.","1401 E Stewart AVE, Flint MI 48505","12/08/2022","Closed",,,
"GR-C-000616","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,"Public Documents Available",
"GR-C-000615","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,"Public Documents Available",
"GR-C-000569","Class C Grower – License","Karvol Enterprises, LLC","2199 N. Concord RD Suite 2, Albion MI 49224","12/07/2021","Closed",,,
"GR-C-000611","Class C Grower – License","MNS Stephens Ventures, LLC","13159 Stephens Rd, Warren MI 48089","10/08/2021","Closed",,,
"GR-C-000402","Class C Grower – License","Hytek Cultivation","12651 Stout ST, Detroit MI 48223","04/25/2024","Closed",,"Public Documents Available",
"GR-C-000474","Class C Grower – License","Pegasus Green, LCC","4100 Ann Arbor RD, Jackson MI 49202","11/18/2021","Closed",,"Public Documents Available",
"GR-C-000606","Class C Grower – License","DKB2, LLC","32900 Dequindre RD Suite B, Warren MI 48092","11/12/2022","Closed",,,
"GR-C-000594","Class C Grower – License","Leela Herb Company","406 S Park DR, Kalkaska MI 49646","11/16/2026","Active",,"Public Documents Available",
"GR-C-000605","Class C Grower – License","DKB2, LLC","32900 Dequindre RD Suite B, Warren MI 48092","11/12/2022","Closed",,,
"GR-C-000587","Class C Grower – License","236 Culver, LLC","2846 Hercules CT, Fennville MI 49408","11/10/2021","Closed",,,
"GR-C-000604","Class C Grower – License","DKB2, LLC","32900 Dequindre RD Suite B, Warren MI 48092","11/12/2022","Closed",,,
"GR-C-000568","Class C Grower – License","Hongrui Enterprises Inc.","1100 Industrial BLVD, Albion MI 49224","11/10/2024","Revoked",,"Public Documents Available",
"GR-C-000567","Class C Grower – License","Hongrui Enterprises Inc.","1100 Industrial BLVD, Albion MI 49224","11/10/2024","Revoked",,"Public Documents Available",
"GR-C-000566","Class C Grower – License","Hongrui Enterprises Inc.","1100 Industrial BLVD, Albion MI 49224","11/10/2024","Revoked",,"Public Documents Available",
"GR-C-000565","Class C Grower – License","Hongrui Enterprises Inc.","1100 Industrial BLVD, Albion MI 49224","11/10/2024","Revoked",,"Public Documents Available",
"GR-C-000602","Class C Grower – License","Michigrown","351 W Laketon AVE, Muskegon MI 49441","11/10/2026","Active",,"Public Documents Available",
"GR-C-000586","Class C Grower – License","WaHa Premier, LLC","9139 Watson RD, Hanover MI 49241","11/04/2023","Closed",,,
"GR-C-000596","Class C Grower – License","Hammon Tree Growers, LLC","515 Hammontree DR, Morenci MI 49256","11/02/2024","Closed",,,
"GR-C-000589","Class C Grower – License","Elysium Cultivation","24250 Mound RD, Warren MI 48091","10/30/2022","Closed",,"Public Documents Available",
"GR-C-000448","Class C Grower – License","Green Eden, LLC","4525 Quality CT, Portage MI 49002","10/26/2021","Closed",,,
"GR-C-000570","Class C Grower – License","WPL Industries, LLC","1201 E. Beecher ST, Adrian MI 49221","10/29/2024","Closed",,"Public Documents Available",
"GR-C-000550","Class C Grower – License","Green Mitten Agricultural Corporation","34041 County Road 681, Bangor MI 49013","06/25/2025","Closed",,"Public Documents Available",
"GR-C-000579","Class C Grower – License","Franklin Fields","3535 Capital City BLVD, Lansing MI 48906","10/27/2022","Closed",,,
"GR-C-000509","Class C Grower – License","Great Lakes Aqua Culture, LLC","4880 126th AVE, Fennville MI 49408","10/19/2022","Closed",,,
"GR-C-000573","Class C Grower – License","Leaf and Bud","14470 Livernois AVE Suite D, Detroit MI 48238","10/02/2024","Closed",,"Public Documents Available",
"GR-C-000572","Class C Grower – License","Leaf and Bud","14470 Livernois AVE Suite D, Detroit MI 48238","10/02/2022","Closed",,"Public Documents Available",
"GR-C-000585","Class C Grower – License","Adrian Elite Cultivation, LLC","1060 Railroad AVE, Adrian MI 49221","10/19/2022","Closed - Suspended",,"Public Documents Available",
"GR-C-000584","Class C Grower – License","Adrian Elite Cultivation, LLC","1060 Railroad AVE, Adrian MI 49221","10/19/2022","Closed - Suspended",,"Public Documents Available",
"GR-C-000574","Class C Grower – License","Wheelhouse Growers, LLC","19832 E North Caribou Lake RD, Detour MI 49725","10/15/2022","Closed",,"Public Documents Available",
"GR-C-000435","Class C Grower – License","MEM Gardens LLC","346 Logan ST, Adrian MI 49221","10/08/2024","Closed",,,
"GR-C-000561","Class C Grower – License","Verde Valley Cana","13159 Stephens, Warren MI 48089","10/08/2026","Active",,"Public Documents Available",
"GR-C-000099","Class C Grower – License","Green Labs, LLC","9623 Skyline Industrial DR, Morenci MI 49256","10/08/2026","Active",,"Public Documents Available",
"GR-C-000552","Class C Grower – License","Hayat Quality Provisioning I, Inc.","523 West 9 Mile RD Suite A, Hazel Park MI 48030","10/07/2024","Closed",,"Public Documents Available",
"GR-C-000551","Class C Grower – License","Hayat Quality Provisioning I, Inc.","523 West 9 Mile RD Suite A, Hazel Park MI 48030","10/07/2024","Closed",,"Public Documents Available",
"GR-C-000553","Class C Grower – License","Hayat Quality Provisioning I, Inc.","523 West 9 Mile RD Suite A, Hazel Park MI 48030","10/07/2024","Closed",,"Public Documents Available",
"GR-C-000571","Class C Grower – License","Armistice","9286 N Saginaw RD, Mount Morris MI 48458","10/02/2022","Closed - Suspended",,"Public Documents Available",
"GR-C-000563","Class C Grower – License","Leaf and Bud","14470 Livernois AVE Suite D, Detroit MI 48238","10/02/2022","Closed",,"Public Documents Available",
"GR-C-000582","Class C Grower – License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","07/30/2026","Active",,,
"GR-C-000581","Class C Grower – License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","07/30/2026","Active",,,
"GR-C-000580","Class C Grower – License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","07/30/2026","Active",,,
"GR-C-000482","Class C Grower – License","Harbor Country Cannabis","17817 Nye RD, Galien MI 49113","10/02/2024","Closed",,"Public Documents Available",
"GR-C-000281","Class C Grower – License","Regency Specialties Inc.","23685 Regency PARK, Warren MI 48089","10/01/2022","Closed",,,
"GR-C-000132","Class C Grower – License","HG Lansing, LLC","1202 E Oakland AVE, Lansing MI 48906","01/04/2021","Closed",,,
"GR-C-000424","Class C Grower – License","AMEDMA","1250 Commerce DR, Farwell MI 48622","09/18/2022","Closed",,,
"GR-C-000562","Class C Grower – License","Goldkine","14401 Frazho RD, Warren MI 48089","05/28/2026","Active",,"Public Documents Available",
"GR-C-000445","Class C Grower – License","NOBO Michigan LLC","900 Alreco RD, Benton Harbor MI 49022","06/02/2022","Closed",,,
"GR-C-000451","Class C Grower – License","NOBO","900 Alreco RD, Benton Harbor MI 49022","06/02/2025","Closed",,"Public Documents Available",
"GR-C-000543","Class C Grower – License","Pure, LLC","825 E Crosstown PKWY, Kalamazoo MI 49001","09/03/2022","Closed",,"Public Documents Available",
"GR-C-000114","Class C Grower – License","Agronomos, LLC","2520 22nd ST, Detroit MI 48216","09/02/2022","Closed",,,
"GR-C-000434","Class C Grower – License","Thumb Genetics, LLC","2110 S Washington AVE Suite 57E, Lansing MI 48910","08/20/2022","Closed",,"Public Documents Available",
"GR-C-000373","Class C Grower – License","Lake Life Farms","10350 Harvest Park RD Suite B, Dimondale MI 48821","08/20/2025","Closed",,,
"GR-C-000515","Class C Grower – License","Jade Collection of Morenci","9081 Skyline Industrial DR, Morenci MI 49256","08/18/2024","Closed",,,
"GR-C-000554","Class C Grower – License","Freedom Green Farms, LLC","1689 Enterprise DR, Kalkaska MI 49646","08/13/2022","Closed",,"Public Documents Available",
"GR-C-000475","Class C Grower – License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","07/30/2026","Active",,,
"GR-C-000542","Class C Grower – License","GOGI LLC","651 Eden WAY, Chesaning MI 48616","08/11/2026","Active",,,
"GR-C-000555","Class C Grower – License","AHKI Canna","822 Schuster AVE Suite A, Kalamazoo MI 49001","08/05/2025","Closed",,"Public Documents Available",
"GR-C-000547","Class C Grower – License","Green Standard Cultivation, LLC","55880 72nd AVE, Lawrence MI 49064","07/24/2021","Closed",,,
"GR-C-000500","Class C Grower – License","One Garden","23775 Hoover RD, Warren MI 48089","12/19/2025","Active",,,
"GR-C-000156","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000155","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000154","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000153","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000501","Class C Grower – License","One Garden","23775 Hoover RD, Warren MI 48089","12/19/2025","Active",,,
"GR-C-000499","Class C Grower – License","One Garden","23775 Hoover RD, Warren MI 48089","12/19/2025","Active",,,
"GR-C-000541","Class C Grower – License","Root Weaver, LLC","3129 E Laketon AVE, Muskegon MI 49442","07/30/2025","Closed",,"Public Documents Available",
"GR-C-000152","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000151","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000150","Class C Grower – License","PharmaCann Michigan","21550 Hoover RD, Warren MI 48089","07/02/2026","Active",,"Public Documents Available",
"GR-C-000525","Class C Grower – License","Tend.Harvest.Cultivate.","1213 Phillips Ave SW, Grand Rapids MI 49507","07/16/2026","Active",,,
"GR-C-000505","Class C Grower – License","Symponia Farms Inc.","1140 Harmonia RD, Battle Creek MI 49037","07/29/2022","Closed",,,
"GR-C-000506","Class C Grower – License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","04/25/2026","Active",,,
"GR-C-000507","Class C Grower – License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","04/25/2026","Active",,,
"GR-C-000449","Class C Grower – License","American Fiber Company Michigan","37555 Peters DR, Paw Paw MI 49079","10/24/2021","Closed",,,
"GR-C-000356","Class C Grower – License","Frosted Farms","163 N Webster ST, White Cloud MI 49349","07/15/2025","Closed",,,
"GR-C-000539","Class C Grower – License","Michigan Investments 10, Inc.","4190 Sieting DR, Luzerne MI 48636","07/09/2021","Closed",,,
"GR-C-000538","Class C Grower – License","Michigan Investments 10, Inc.","4190 Sieting DR, Luzerne MI 48636","07/09/2021","Closed",,,
"GR-C-000536","Class C Grower – License","Michigan Investments 10, Inc.","4190 Sieting DR, Luzerne MI 48636","07/09/2021","Closed",,,
"GR-C-000534","Class C Grower – License","Michigan Investments 10, Inc.","4190 Sieting DR, Luzerne MI 48636","07/09/2021","Closed",,,
