"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-R-000225","Marihuana Retailer - License","AMAZING BUDZ, LLC","1301 S Main ST, Adrian MI 49221","04/22/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000222","Marihuana Retailer - License","North Coast Provisions","922 E Beecher ST Bldg 1, Adrian MI 49221","04/16/2026","Active","Home Delivery - Approved","Public documents available",
"AU-R-000209","Marihuana Retailer - License","High Level Health","1730 U.S. 23 HWY, East Tawas MI 48730","02/07/2025","License Void","Home Delivery - Approved",,
"AU-R-000181","Marihuana Retailer - License","3389 S. HURON, LLC","3389 S. HURON RD Suite 3, BAY CITY MI 48706","04/14/2022","License Void",,"Public Documents Available",
"AU-R-000211","Marihuana Retailer - License","High Level Health","327 S Main ST, Vassar MI 48768","02/07/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000214","Marihuana Retailer - License","Fuel 420","1255 Falahee RD, Jackson MI 49203","04/06/2026","Active",,"Public Documents Available",
"AU-R-000218","Marihuana Retailer - License","GREEN PHARM BAY CITY","200 S Euclid AVE, Bay City MI 48706","04/02/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000206","Marihuana Retailer - License","Information Entropy I(x5)","1115 Broadway ST, Ann Arbor MI 48105","04/01/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000219","Marihuana Retailer - License","Lume Cannabis Co.","250 US Hwy 41 East, Negaunee MI 49866","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000204","Marihuana Retailer - License","The Green Door Baldwin, Inc.","9116 South M-37, Baldwin MI 49304","03/30/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000215","Marihuana Retailer - License","Lume Cannabis Co.","861 N Pontiac TRL, Walled Lake MI 48390","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000201","Marihuana Retailer - License","Curaleaf","1986 South Sprinkle RD, Kalamazoo MI 49048","01/28/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000210","Marihuana Retailer - License","Green Koi Douglas","435 Blue Star HWY Suite A & B, Douglas MI 49406","03/24/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000216","Marihuana Retailer - License","Skymint, LLC","4330 Wilder RD, Bay City MI 48706","03/24/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000205","Marihuana Retailer - License","GREEN STEM, LLC","1140 S 11th ST Suite A, Niles MI 49120","03/24/2026","Active",,"Public Documents Available",
"AU-R-000197","Marihuana Retailer - License","Pure Options - Lansing Northside","2905 North East ST, Lansing MI 48906","03/18/2024","License Void",,,
"AU-R-000168","Marihuana Retailer - License","3Fifteen","1050 East Main ST, Morenci MI 49256","12/16/2022","License Void",,,
"AU-R-000208","Marihuana Retailer - License","Cannaisseur Provisioning Center","3200 N East ST, Lansing MI 48906","03/17/2026","Active","Home Delivery - Approved",,
"AU-R-000183","Marihuana Retailer - License","Zen Leaf Buchanan","259 E Front ST, Buchanan MI 49107","03/16/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000193","Marihuana Retailer - License","Remedii","160 E Columbia AVE, Battle Creek MI 49015","12/17/2023","License Void","Home Delivery - Approved",,
"AU-R-000200","Marihuana Retailer - License","Meds Cafe","1965 W Main Street, Lowell MI 49331","12/27/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000203","Marihuana Retailer - License","Lume Cannabis Co.","113 S Michigan AVE, Big Rapids MI 49307","11/27/2025","License Void","Home Delivery - Approved",,
"AU-R-000184","Marihuana Retailer - License","The Sweet Leaf","400 S Dort HWY, Flint MI 48503","03/10/2025","License Void",,"Public Documents Available",
"AU-R-000194","Marihuana Retailer - License","The Remeddi Station","302 E Huron AVE, Vassar MI 48768","12/17/2023","License Void","Home Delivery - Approved",,
"AU-R-000190","Marihuana Retailer - License","Kkind","521 E. Mosel AVE Suite A, Kalamazoo MI 49004","03/04/2022","License Void","Home Delivery - Approved",,
"AU-R-000186","Marihuana Retailer - License","Riverside Provisioning LLC","11845 W M-72 HWY, Grayling MI 49738","03/04/2026","Active","Home Delivery - Approved",,
"AU-R-000195","Marihuana Retailer - License","Pincanna","786 S Cedar ST, Kalkaska MI 49646","03/03/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000187","Marihuana Retailer - License","TheCalmic LLC","2793 Plymouth RD Suite K, Ann Arbor MI 48105","03/03/2021","License Void","Home Delivery - Approved",,
"AU-R-000202","Marihuana Retailer - License","Skymint","2508 S Cedar ST, Lansing MI 48910","11/27/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000176","Marihuana Retailer - License","From the Earth","11990 Pulaski RD, Hanover MI 49241","03/02/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000180","Marihuana Retailer - License","Thrive Provisioning","6007 Ann Arbor RD, Jackson MI 49202","03/02/2021","License Void",,,
"AU-R-000169","Marihuana Retailer - License","Curaleaf","133 West Monroe ST, Bangor MI 49013","01/28/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000192","Marihuana Retailer - License","The Botanical Co.","1885 E US-23 HWY, East Tawas MI 48730","02/26/2024","License Void","Home Delivery - Approved",,
"AU-R-000198","Marihuana Retailer - License","Pure Options - Lansing Eastside","1900 East Kalamazoo ST, Lansing MI 48912","02/26/2023","License Void",,,
"AU-R-000166","Marihuana Retailer - License","High Profile Cannabis Shop","617 Packard, Ann Arbor MI 48104","02/10/2025","License Void","Home Delivery - Approved",,
"AU-R-000196","Marihuana Retailer - License","Pure Options - Lansing South","5815 S Pennsylvania AVE, Lansing MI 48911","02/25/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000199","Marihuana Retailer - License","Homegrown Cannabis Co.","5025 S Pennsylvania AVE, Lansing MI 48910","02/25/2026","Active","Home Delivery - Approved",,
"AU-R-000185","Marihuana Retailer - License","Oz Cannabis","3967 Euclid AVE, Bay City MI 48706","02/25/2022","License Void","Home Delivery - Approved",,
"AU-R-000191","Marihuana Retailer - License","Lume Cannabis Co.","116 N Washington ST, Owosso MI 48867","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000171","Marihuana Retailer - License","Canna43","33760 CR653, Gobles MI 49055","02/21/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000189","Marihuana Retailer - License","HUMBLEBEE","6974 N. Old 27, Frederic MI 49733","02/20/2025","License Void",,"Public Documents Available",
"AU-R-000188","Marihuana Retailer - License","Clarity USA","24517 John R RD, Hazel Park MI 48030","02/19/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000177","Marihuana Retailer - License","The River","101 N Front ST Suite A, Chesaning MI 48616","02/19/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000182","Marihuana Retailer - License","Great Lakes Natural Remedies","1983 Benzie HWY, Benzonia MI 49616","02/12/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000179","Marihuana Retailer - License","Common Citizen","310 South Averill AVE, Flint MI 48506","02/10/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000174","Marihuana Retailer - License","Herbology Cannabis Co. Tekonsha","15776 M-60 HWY, Tekonsha MI 49092","02/07/2026","Active","Home Delivery - Approved",,
"AU-R-000159","Marihuana Retailer - License","Freddie's","10092 N Dort Hwy Suite B, Clio MI 48420","02/07/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000153","Marihuana Retailer - License","Dispo","3843 N Euclid AVE, Bay City MI 48706","01/17/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000108","Marihuana Retailer - License","MarioGibson LLC","28661 Michigan AVE, Inkster MI 48141","01/30/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000178","Marihuana Retailer - License","Lume Cannabis Co.","9899 Honor Highway, Honor MI 49640","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000154","Marihuana Retailer - License","Curaleaf","2732 Jackson AVE, Ann Arbor MI 48103","01/28/2025","License Void",,"Public Documents Available",
"AU-R-000157","Marihuana Retailer - License","Kinship Parma","2199 N Concord RD Suite 1, Albion MI 49224","01/24/2026","Active",,"Public Documents Available",
"AU-R-000165","Marihuana Retailer - License","The Green Door Bangor, Inc.","126 W Monroe Street, Bangor MI 49013","01/23/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000158","Marihuana Retailer - License","High Quality Provisioning Center","4700 N Huron Rd, Pinconning MI 48650","01/21/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000138","Marihuana Retailer - License","Essence Collective","759 E Pinconning RD, Pinconning MI 48650","01/16/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000156","Marihuana Retailer - License","Bella Sol Wellness Centers","1839 Peck ST Suite B, Muskegon MI 49441","01/14/2023","License Void","Home Delivery - Approved",,
"AU-R-000149","Marihuana Retailer - License","Higher Breed","77 E Main ST, Breedsville MI 49027","01/13/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000144","Marihuana Retailer - License","1st Quality Medz","286 Burke St, River Rouge MI 48218","01/10/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000163","Marihuana Retailer - License","Green Tree Relief","124 S Main ST, Reading MI 49274","01/09/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000128","Marihuana Retailer - License","Green House of Walled Lake","103 E Walled Lake DR, Walled Lake MI 48390","01/08/2027","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000148","Marihuana Retailer - License","New Standard Park Place","1922 Park ST Suite A, Muskegon MI 49441","01/08/2025","License Void","Home Delivery - Approved",,
"AU-R-000160","Marihuana Retailer - License","20 PAST 4","3590 Ann Arbor RD, Jackson MI 49202","01/07/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000145","Marihuana Retailer - License","Dank On Arrival","3650 Patterson Rd, Bay City MI 48706","12/17/2023","License Void","Home Delivery - Approved",,
"AU-R-000152","Marihuana Retailer - License","ReLeaf Center for Compassionate Care","1840 Terminal RD Suite A, Niles MI 49120","01/06/2027","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000150","Marihuana Retailer - License","Choice Labs","3331 Page AVE, Jackson MI 49203","12/23/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000141","Marihuana Retailer - License","Meds Cafe","2352 S US 23, Rogers City MI 49779","12/27/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000112","Marihuana Retailer - License","3Fifteen","1525 W Michigan AVE Suite 11 & 13, Battle Creek MI 49037","12/16/2024","License Void",,"Public Documents Available",
"AU-R-000161","Marihuana Retailer - License","Pinnacle Emporium","1098 East Main Suite 1 & 2, Morenci MI 49256","12/23/2021","License Void","Home Delivery - Approved",,
"AU-R-000142","Marihuana Retailer - License","Puff Cannabis Company","1680 Marquette AVE Suite A, Bay City MI 48706","12/23/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000137","Marihuana Retailer - License","Green Planet Patient Collective","700 Tappan AVE, Ann Arbor MI 48104","12/23/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000130","Marihuana Retailer - License","Remedii","989 East Main ST, Morenci MI 49256","12/17/2023","License Void","Home Delivery - Approved",,
"AU-R-000136","Marihuana Retailer - License","RELEAF CENTER FOR COMPASSIONATE CARE CHESANING","144 W Broad ST, Chesaning MI 48616","12/20/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000147","Marihuana Retailer - License","Nature's Medicines","3480 E North Union RD, Bay City MI 48706","12/18/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000126","Marihuana Retailer - License","Herbology Cannabis Co","11392 W Jefferson AVE, River Rouge MI 48218","12/18/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000134","Marihuana Retailer - License","Bloom City Club","423 Miller AVE, Ann Arbor MI 48103","12/17/2026","Active","Home Delivery - Approved",,
"AU-R-000143","Marihuana Retailer - License","Remedii Natural Health","3557 Wilder Road, Bay City MI 48706","12/17/2023","License Void","Home Delivery - Approved",,
"AU-R-000133","Marihuana Retailer - License","MISSION ANN ARBOR","111 South Main ST Suite 1, Ann Arbor MI 48104","12/17/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000132","Marihuana Retailer - License","The Fire Station Cannabis Co.","162 Heritage DR, Negaunee MI 49866","12/17/2026","Active","Home Delivery - Approved",,
"AU-R-000105","Marihuana Retailer - License","3Fifteen","2245 W Columbia AVE Suite 119 & 120, Battle Creek MI 49015","12/16/2023","License Void","Home Delivery - Approved",,
"AU-R-000139","Marihuana Retailer - License","Nature's ReLeaf","4086 S Dort HWY, Burton MI 48529","12/11/2025","Active","Home Delivery - Approved",,
"AU-R-000103","Marihuana Retailer - License","ELITE WELLNESS MOUNT MORRIS","9423 N Dort HWY, Mt. Morris MI 48458","12/06/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000101","Marihuana Retailer - License","The Barn","3491 E Bristol RD, Burton MI 48529","12/04/2025","License Void",,"Public Documents Available",
"AU-R-000106","Marihuana Retailer - License","Skymint","194 N Charles St, White Cloud MI 49349","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000110","Marihuana Retailer - License","3Fifteen","3720 Washtenaw AVE, Ann Arbor MI 48104","12/02/2022","License Void","Home Delivery - Approved",,
"AU-R-000109","Marihuana Retailer - License","Lume Cannabis Co.","600 W 7th ST, Evart MI 49631","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000129","Marihuana Retailer - License","Skymint","1958 S. Industrial Hwy. Suite A and B, Ann Arbor MI 48104","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000125","Marihuana Retailer - License","Ascend Cannabis Group","1096 E Main ST Suite A, Morenci MI 49256","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000114","Marihuana Retailer - License","Liberty Cannabis","338 S Ashley St, Ann Arbor MI 48104","11/22/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000113","Marihuana Retailer - License","Arbors Wellness","321 E. Liberty ST, Ann Arbor MI 48104","11/22/2024","License Void","Home Delivery - Approved",,
"AU-R-000100","Marihuana Retailer - License","Exclusive Provisioning Centers","3820 Varsity DR, Ann Arbor MI 48108","11/18/2025","License Void","Home Delivery - Approved","Public Documents Available",
